ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,LL_Code,Classification,Family_Glottocode,Family_Name,Language_Glottocode,Language_Name,Level,Status
nucl1341,Nuclear Bambassi,Africa,,,nucl1341,,,maoo1243/bamb1262,maoo1243,Blue Nile Mao,bamb1262,Bambassi,dialect,
ganz1246,Ganza,Africa,10.2991,35.1373,ganz1246,gza,gza,maoo1243/west2445,maoo1243,Blue Nile Mao,ganz1246,Ganza,language,shifting
hozo1235,Hozo-Seze,,,,hozo1235,,,maoo1243/west2445,maoo1243,Blue Nile Mao,,,family,
seze1235,Seze,Africa,9.50764,34.6449,seze1235,sze,sze,maoo1243/west2445/hozo1235,maoo1243,Blue Nile Mao,seze1235,Seze,language,shifting
hozo1236,Hozo,Africa,9.38875,34.60448,hozo1236,hoz,hoz,maoo1243/west2445/hozo1235,maoo1243,Blue Nile Mao,hozo1236,Hozo,language,shifting
mord1256,Mordvin,,,,mord1256,,,ural1272,ural1272,Uralic,,,family,
finn1317,Finnic,,,,finn1317,,bfin,ural1272,ural1272,Uralic,,,family,
saam1281,Saami,,,,saam1281,,,ural1272,ural1272,Uralic,,,family,
khan1279,Khantyic,,,,khan1279,,,ural1272,ural1272,Uralic,,,family,
mans1269,Mansic,,,,mans1269,,,ural1272,ural1272,Uralic,,,family,
hung1274,Hungarian,Eurasia,46.9068585714,19.6555271429,hung1274,hun,hun,ural1272,ural1272,Uralic,hung1274,Hungarian,language,not endangered
samo1298,Samoyedic,,,,samo1298,,,ural1272,ural1272,Uralic,,,family,
perm1256,Permian,,,,perm1256,,,ural1272,ural1272,Uralic,,,family,
mari1278,Mari,Eurasia,,,mari1278,chm,,ural1272,ural1272,Uralic,,,family,
erzy1239,Erzya,Eurasia,52.8548,45.3901,erzy1239,myv,myv,ural1272/mord1256,ural1272,Uralic,erzy1239,Erzya,language,shifting
moks1248,Moksha,Eurasia,54.1855,42.6728,moks1248,mdf,mdf,ural1272/mord1256,ural1272,Uralic,moks1248,Moksha,language,not endangered
sout2679,South Estonian,Eurasia,57.85,27.0,sout2679,vro,,ural1272/finn1317,ural1272,Uralic,sout2679,South Estonian,language,threatened
coas1319,Coastal Finnic,,,,coas1319,,,ural1272/finn1317,ural1272,Uralic,,,family,
seto1243,Seto-Kraasna,Eurasia,,,seto1243,,,ural1272/finn1317/sout2679,ural1272,Uralic,sout2679,South Estonian,dialect,
voro1241,Võro-Mulgi-Tartu,Eurasia,,,voro1241,,,ural1272/finn1317/sout2679,ural1272,Uralic,sout2679,South Estonian,dialect,
leiv1234,Leivu-Lutsi,Eurasia,,,leiv1234,,,ural1272/finn1317/sout2679,ural1272,Uralic,sout2679,South Estonian,dialect,
kraa1234,Kraasna,Eurasia,,,kraa1234,,,ural1272/finn1317/sout2679/seto1243,ural1272,Uralic,sout2679,South Estonian,dialect,
seto1244,Seto,Eurasia,,,seto1244,,,ural1272/finn1317/sout2679/seto1243,ural1272,Uralic,sout2679,South Estonian,dialect,
nort3285,Northern Seto,Eurasia,,,nort3285,,,ural1272/finn1317/sout2679/seto1243/seto1244,ural1272,Uralic,sout2679,South Estonian,dialect,
sout3268,Southern Seto,Eurasia,,,sout3268,,,ural1272/finn1317/sout2679/seto1243/seto1244,ural1272,Uralic,sout2679,South Estonian,dialect,
east2808,Eastern Seto,Eurasia,,,east2808,,,ural1272/finn1317/sout2679/seto1243/seto1244,ural1272,Uralic,sout2679,South Estonian,dialect,
luts1235,Lutsi,Eurasia,,,luts1235,,,ural1272/finn1317/sout2679/leiv1234,ural1272,Uralic,sout2679,South Estonian,dialect,
leiv1235,Leivu,Eurasia,,,leiv1235,,,ural1272/finn1317/sout2679/leiv1234,ural1272,Uralic,sout2679,South Estonian,dialect,
livv1244,Liv,Eurasia,57.566,22.0262,livv1244,liv,liv,ural1272/finn1317/coas1319,ural1272,Uralic,livv1244,Liv,language,extinct
neva1234,Neva,,,,neva1234,,,ural1272/finn1317/coas1319,ural1272,Uralic,,,family,
west1760,Courland Livonian,Eurasia,,,west1760,,liv-wes,ural1272/finn1317/coas1319/livv1244,ural1272,Uralic,livv1244,Liv,dialect,
east2326,Salaca Livonian,Eurasia,,,east2326,,liv-eas,ural1272/finn1317/coas1319/livv1244,ural1272,Uralic,livv1244,Liv,dialect,
cent2329,Central Finnic,,,,cent2329,,,ural1272/finn1317/coas1319/neva1234,ural1272,Uralic,,,family,
nort3282,North Finnic,,,,nort3282,,,ural1272/finn1317/coas1319/neva1234,ural1272,Uralic,,,family,
voti1245,Votic,Eurasia,59.3802,28.6235,voti1245,vot,vot,ural1272/finn1317/coas1319/neva1234/cent2329,ural1272,Uralic,voti1245,Votic,language,nearly extinct
esto1258,Estonian,Eurasia,58.55,25.82,esto1258,ekk,,ural1272/finn1317/coas1319/neva1234/cent2329,ural1272,Uralic,esto1258,Estonian,language,not endangered
west2391,West Vod,Eurasia,,,west2391,,vot-wes,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245,ural1272,Uralic,voti1245,Votic,dialect,
krev1234,Krevin,Eurasia,,,krev1234,,,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245,ural1272,Uralic,voti1245,Votic,dialect,
east2327,East Vod,Eurasia,,,east2327,,vot-eas,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245,ural1272,Uralic,voti1245,Votic,dialect,
nort2406,Northeastern Coastal Estonian,Eurasia,,,nort2406,,,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245/west2391,ural1272,Uralic,voti1245,Votic,dialect,
lowe1443,Lower Luga Votic,Eurasia,,,lowe1443,,,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245/west2391,ural1272,Uralic,voti1245,Votic,dialect,
katt1234,Kattila,Eurasia,,,katt1234,,,ural1272/finn1317/coas1319/neva1234/cent2329/voti1245/west2391,ural1272,Uralic,voti1245,Votic,dialect,
nort2674,North Estonian,Eurasia,,,nort2674,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258,ural1272,Uralic,esto1258,Estonian,dialect,
midd1322,Middle Estonian,Eurasia,,,midd1322,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258,ural1272,Uralic,esto1258,Estonian,dialect,
kesk1234,Kesk Estonian,Eurasia,,,kesk1234,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258/midd1322,ural1272,Uralic,esto1258,Estonian,dialect,
sart1250,Sarte,Eurasia,,,sart1250,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258/midd1322,ural1272,Uralic,esto1258,Estonian,dialect,
idae1234,Ida Estonian,Eurasia,,,idae1234,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258/midd1322,ural1272,Uralic,esto1258,Estonian,dialect,
laan1234,Lääne,Eurasia,,,laan1234,,,ural1272/finn1317/coas1319/neva1234/cent2329/esto1258/midd1322,ural1272,Uralic,esto1258,Estonian,dialect,
nucl1717,Nuclear Finnish,,,,nucl1717,,,ural1272/finn1317/coas1319/neva1234/nort3282,ural1272,Uralic,,,family,
lado1234,Ladogan,,,,lado1234,,,ural1272/finn1317/coas1319/neva1234/nort3282,ural1272,Uralic,,,family,
torn1244,Tornedalen Finnish,Eurasia,67.2527,23.066,torn1244,fit,fit,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717,ural1272,Uralic,torn1244,Tornedalen Finnish,language,moribund
finn1318,Finnish,Eurasia,64.7628,25.5577,finn1318,fin,fin,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717,ural1272,Uralic,finn1318,Finnish,language,not endangered
kven1236,Kven Finnish,Eurasia,69.3772,29.5434,kven1236,fkv,fkv,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717,ural1272,Uralic,kven1236,Kven Finnish,language,moribund
torn1245,Torne Valley Finnish,Eurasia,,,torn1245,,fit-tor,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/torn1244,ural1272,Uralic,torn1244,Tornedalen Finnish,dialect,
vitt1238,Vittangi Finnish,Eurasia,,,vitt1238,,fit-vit,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/torn1244,ural1272,Uralic,torn1244,Tornedalen Finnish,dialect,
gall1277,Gällivare Finnish,Eurasia,,,gall1277,,,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/torn1244,ural1272,Uralic,torn1244,Tornedalen Finnish,dialect,
sout2678,South Pohjanmaa,Eurasia,,,sout2678,,fin-sop,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
sout2677,Southwestern Finnish,Eurasia,,,sout2677,,fin-sou,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
cent1985,Central and North Pohjanmaa,Eurasia,,,cent1985,,fin-cen,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
savo1254,Savo,Eurasia,,,savo1254,,fin-sav,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
pera1253,Peräpohja,Eurasia,,,pera1253,,fin-per,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
sout1743,Southeastern Finnish,Eurasia,,,sout1743,,fin-sof,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
hame1240,Häme,Eurasia,,,hame1240,,fin-ham,ural1272/finn1317/coas1319/neva1234/nort3282/nucl1717/finn1318,ural1272,Uralic,finn1318,Finnish,dialect,
east2796,East Ladoga,,,,east2796,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234,ural1272,Uralic,,,family,
kare1335,Karelian,Eurasia,65.1691,30.8655,kare1335,krl,krl,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234,ural1272,Uralic,kare1335,Karelian,language,shifting
ingr1248,Ingrian,Eurasia,59.47403,29.71145,ingr1248,izh,izh,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234,ural1272,Uralic,ingr1248,Ingrian,language,moribund
ludi1246,Ludian,Eurasia,61.853,33.7346,ludi1246,lud,lud,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796,ural1272,Uralic,ludi1246,Ludian,language,nearly extinct
livv1243,Livvi,Eurasia,61.6565,29.0726,livv1243,olo,olo,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796,ural1272,Uralic,livv1243,Livvi,language,shifting
veps1250,Veps,Eurasia,60.3353,34.7865,veps1250,vep,vep,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796,ural1272,Uralic,veps1250,Veps,language,moribund
sout3332,Southern Ludic,Eurasia,,,sout3332,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/ludi1246,ural1272,Uralic,ludi1246,Ludian,dialect,
nort3347,Northern Ludic,Eurasia,,,nort3347,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/ludi1246,ural1272,Uralic,ludi1246,Ludian,dialect,
cent2364,Central Ludic,Eurasia,,,cent2364,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/ludi1246,ural1272,Uralic,ludi1246,Ludian,dialect,
prio1238,Prionezh,Eurasia,,,prio1238,,vep-pri,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/veps1250,ural1272,Uralic,veps1250,Veps,dialect,
cent1812,Central Veps,Eurasia,,,cent1812,,vep-cen,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/veps1250,ural1272,Uralic,veps1250,Veps,dialect,
sout2680,Southern Veps,Eurasia,,,sout2680,,vep-sou,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/east2796/veps1250,ural1272,Uralic,veps1250,Veps,dialect,
nort2673,Northern Karelian,Eurasia,,,nort2673,,krl-nor,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335,ural1272,Uralic,kare1335,Karelian,dialect,
sout2676,Southern Karelian,Eurasia,,,sout2676,,krl-sou,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335,ural1272,Uralic,kare1335,Karelian,dialect,
novg1240,Novgorod,Eurasia,,,novg1240,,krl-nov,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335,ural1272,Uralic,kare1335,Karelian,dialect,
vald1234,Valdai,Eurasia,,,vald1234,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335/sout2676,ural1272,Uralic,kare1335,Karelian,dialect,
tver1240,Tver,Eurasia,,,tver1240,,krl-tve,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/kare1335/sout2676,ural1272,Uralic,kare1335,Karelian,dialect,
kukk1240,Kukkuzi,Eurasia,,,kukk1240,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/ingr1248,ural1272,Uralic,ingr1248,Ingrian,dialect,
ored1238,Oredezhi,Eurasia,,,ored1238,,izh-ore,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/ingr1248,ural1272,Uralic,ingr1248,Ingrian,dialect,
soyk1238,Soikkola,Eurasia,,,soyk1238,,,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/ingr1248,ural1272,Uralic,ingr1248,Ingrian,dialect,
khav1238,Hevaha,Eurasia,,,khav1238,,izh-kha,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/ingr1248,ural1272,Uralic,ingr1248,Ingrian,dialect,
lowe1392,Lower Luga,Eurasia,,,lowe1392,,izh-low,ural1272/finn1317/coas1319/neva1234/nort3282/lado1234/ingr1248,ural1272,Uralic,ingr1248,Ingrian,dialect,
east2324,Eastern Saami,,,,east2324,,,ural1272/saam1281,ural1272,Uralic,,,family,
west2390,Western Saami,,,,west2390,,,ural1272/saam1281,ural1272,Uralic,,,family,
peni1240,Peninsular Eastern Saami,,,,peni1240,,,ural1272/saam1281/east2324,ural1272,Uralic,,,family,
main1280,Mainland Eastern Saami,,,,main1280,,,ural1272/saam1281/east2324,ural1272,Uralic,,,family,
ters1235,Ter Saami,Eurasia,67.2458,38.5061,ters1235,sjt,sjt,ural1272/saam1281/east2324/peni1240,ural1272,Uralic,ters1235,Ter Saami,language,moribund
kild1236,Kildin Saami,Eurasia,68.2158,35.8348,kild1236,sjd,sjd,ural1272/saam1281/east2324/peni1240,ural1272,Uralic,kild1236,Kildin Saami,language,moribund
akka1237,Akkala Saami,Eurasia,67.8625,32.4046,akka1237,sia,sia,ural1272/saam1281/east2324/main1280,ural1272,Uralic,akka1237,Akkala Saami,language,extinct
inar1241,Inari Saami,Eurasia,69.4229,27.8658,inar1241,smn,smn,ural1272/saam1281/east2324/main1280,ural1272,Uralic,inar1241,Inari Saami,language,shifting
kemi1239,Kemi Saami,Eurasia,67.093,27.537,kemi1239,sjk,sjk,ural1272/saam1281/east2324/main1280,ural1272,Uralic,kemi1239,Kemi Saami,language,extinct
skol1241,Skolt Saami,Eurasia,68.8326,29.7204,skol1241,sms,sms,ural1272/saam1281/east2324/main1280,ural1272,Uralic,skol1241,Skolt Saami,language,nearly extinct
yoka1242,Yokan,Eurasia,,,yoka1242,,sms-yok,ural1272/saam1281/east2324/main1280/skol1241,ural1272,Uralic,skol1241,Skolt Saami,dialect,
noto1238,Notozer,Eurasia,,,noto1238,,,ural1272/saam1281/east2324/main1280/skol1241,ural1272,Uralic,skol1241,Skolt Saami,dialect,
cent2240,Central Western Saami,,,,cent2240,,,ural1272/saam1281/west2390,ural1272,Uralic,,,family,
sout3150,Southwestern Saami,,,,sout3150,,,ural1272/saam1281/west2390,ural1272,Uralic,,,family,
lule1254,Lule Saami,Eurasia,67.2759,17.8057,lule1254,smj,smj,ural1272/saam1281/west2390/cent2240,ural1272,Uralic,lule1254,Lule Saami,language,shifting
pite1240,Pite Saami,Eurasia,66.4011,17.4261,pite1240,sje,sje,ural1272/saam1281/west2390/cent2240,ural1272,Uralic,pite1240,Pite Saami,language,nearly extinct
nort2671,North Saami,Eurasia,68.725,22.1113,nort2671,sme,sme,ural1272/saam1281/west2390/cent2240,ural1272,Uralic,nort2671,North Saami,language,threatened
torn1243,Torne Saami,Eurasia,,,torn1243,,sme-tor,ural1272/saam1281/west2390/cent2240/nort2671,ural1272,Uralic,nort2671,North Saami,dialect,
finn1320,Finnmárku Saami,Eurasia,,,finn1320,,,ural1272/saam1281/west2390/cent2240/nort2671,ural1272,Uralic,nort2671,North Saami,dialect,
seal1238,Sea Lappish,Eurasia,,,seal1238,,sme-sea,ural1272/saam1281/west2390/cent2240/nort2671,ural1272,Uralic,nort2671,North Saami,dialect,
cohk1234,Čohkkiras,Eurasia,,,cohk1234,,,ural1272/saam1281/west2390/cent2240/nort2671/torn1243,ural1272,Uralic,nort2671,North Saami,dialect,
gara1271,Gárasavvon,Eurasia,,,gara1271,,,ural1272/saam1281/west2390/cent2240/nort2671/torn1243,ural1272,Uralic,nort2671,North Saami,dialect,
west2962,Western Finnmarku Saami,Eurasia,,,west2962,,,ural1272/saam1281/west2390/cent2240/nort2671/finn1320,ural1272,Uralic,nort2671,North Saami,dialect,
east2866,Eastern Finnmarku Saami,Eurasia,,,east2866,,,ural1272/saam1281/west2390/cent2240/nort2671/finn1320,ural1272,Uralic,nort2671,North Saami,dialect,
sout2674,South Saami,Eurasia,62.8801,13.7006,sout2674,sma,sma;nlap,ural1272/saam1281/west2390/sout3150,ural1272,Uralic,sout2674,South Saami,language,shifting
umes1235,Ume Saami,Eurasia,64.6383,18.646,umes1235,sju,sju,ural1272/saam1281/west2390/sout3150,ural1272,Uralic,umes1235,Ume Saami,language,nearly extinct
sout3226,Southern Khanty,Eurasia,59.500948,69.085972,sout3226,,,ural1272/khan1279,ural1272,Uralic,sout3226,Southern Khanty,language,extinct
east2774,East Khanty,,,,east2774,,,ural1272/khan1279,ural1272,Uralic,,,family,
nort3264,Northern Khanty,,,,nort3264,,,ural1272/khan1279,ural1272,Uralic,,,family,
sout2675,Irtysh Khanty,Eurasia,,,sout2675,,kca-sou,ural1272/khan1279/sout3226,ural1272,Uralic,sout3226,Southern Khanty,dialect,
fare1244,Vach-Vasjugan,Eurasia,60.10378,79.873651,fare1244,,,ural1272/khan1279/east2774,ural1272,Uralic,fare1244,Vach-Vasjugan,language,nearly extinct
surg1248,Surgut Khanty,Eurasia,61.25,73.35,surg1248,,,ural1272/khan1279/east2774,ural1272,Uralic,surg1248,Surgut Khanty,language,nearly extinct
vasj1234,Vasjugan Khanty,Eurasia,,,vasj1234,,,ural1272/khan1279/east2774/fare1244,ural1272,Uralic,fare1244,Vach-Vasjugan,dialect,
vach1239,Vach Khanty,Eurasia,,,vach1239,,kca-vac,ural1272/khan1279/east2774/fare1244,ural1272,Uralic,fare1244,Vach-Vasjugan,dialect,
liki1242,Likisovskoje,Eurasia,,,liki1242,,,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
agan1234,Agan,Eurasia,,,agan1234,,,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
east2325,Tromagan,Eurasia,,,east2325,,kca-eas,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
pimm1234,Pim,Eurasia,,,pimm1234,,,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
juga1234,Jugan,Eurasia,,,juga1234,,,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
saly1246,Salym Khanty,Eurasia,,,saly1246,,,ural1272/khan1279/east2774/surg1248,ural1272,Uralic,surg1248,Surgut Khanty,dialect,
obdo1234,Obdorsk Khanty,Eurasia,66.31,67.09,obdo1234,,,ural1272/khan1279/nort3264,ural1272,Uralic,obdo1234,Obdorsk Khanty,language,shifting
khan1273,Kazym-Berezover-Suryskarer Khanty,Eurasia,62.4308,66.1218,khan1273,kca,kca,ural1272/khan1279/nort3264,ural1272,Uralic,khan1273,Kazym-Berezover-Suryskarer Khanty,language,shifting
nort2672,Kazym Khanty,Eurasia,,,nort2672,,,ural1272/khan1279/nort3264/khan1273,ural1272,Uralic,khan1273,Kazym-Berezover-Suryskarer Khanty,dialect,
midd1353,Middle Ob Khanty,Eurasia,,,midd1353,,,ural1272/khan1279/nort3264/khan1273,ural1272,Uralic,khan1273,Kazym-Berezover-Suryskarer Khanty,dialect,
sury1234,Suryskarer Khanty,Eurasia,,,sury1234,,,ural1272/khan1279/nort3264/khan1273,ural1272,Uralic,khan1273,Kazym-Berezover-Suryskarer Khanty,dialect,
bere1252,Berezover Khanty,Eurasia,,,bere1252,,,ural1272/khan1279/nort3264/khan1273,ural1272,Uralic,khan1273,Kazym-Berezover-Suryskarer Khanty,dialect,
sout3253,Southern Mansi,Eurasia,58.4362,65.5664,sout3253,,,ural1272/mans1269,ural1272,Uralic,sout3253,Southern Mansi,language,extinct
nort3271,North-Central Mansi,,,,nort3271,,,ural1272/mans1269,ural1272,Uralic,,,family,
mans1258,Northern Mansi,Eurasia,64.4118,61.344,mans1258,mns,mns,ural1272/mans1269/nort3271,ural1272,Uralic,mans1258,Northern Mansi,language,shifting
cent2322,Central Mansi,Eurasia,61.1432,62.4023,cent2322,,,ural1272/mans1269/nort3271,ural1272,Uralic,cent2322,Central Mansi,language,moribund
uppe1461,Upper Loz'va Mansi,Eurasia,,,uppe1461,,,ural1272/mans1269/nort3271/mans1258,ural1272,Uralic,mans1258,Northern Mansi,dialect,
nort2677,Sosva Mansi,Eurasia,,,nort2677,,mns-nor,ural1272/mans1269/nort3271/mans1258,ural1272,Uralic,mans1258,Northern Mansi,dialect,
sygv1234,Sygva Mansi,Eurasia,,,sygv1234,,,ural1272/mans1269/nort3271/mans1258,ural1272,Uralic,mans1258,Northern Mansi,dialect,
obma1234,Ob Mansi,Eurasia,,,obma1234,,,ural1272/mans1269/nort3271/mans1258,ural1272,Uralic,mans1258,Northern Mansi,dialect,
ober1242,Oberwart,Eurasia,,,ober1242,,hun-obe,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
alfo1240,Alfold,Eurasia,,,alfo1240,,hun-alf,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
csan1238,Csango,Eurasia,,,csan1238,,hun-csa,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
szek1241,Székely,Eurasia,,,szek1241,,hun-sze,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
danu1247,Danube-Tisza,Eurasia,,,danu1247,,hun-dan,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
nort2669,Northeast Hungarian,Eurasia,,,nort2669,,hun-nor,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
nort2670,Northwest Hungarian,Eurasia,,,nort2670,,,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
west2389,West Danube,Eurasia,,,west2389,,hun-wes,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
west2388,West Hungarian,Eurasia,,,west2388,,hun-weh,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
king1257,King's Pass Hungarian,Eurasia,,,king1257,,hun-kin,ural1272/hung1274,ural1272,Uralic,hung1274,Hungarian,dialect,
mato1250,Mator-Taigi-Karagas,Eurasia,53.4349,102.856,mato1250,mtm,mtm,ural1272/samo1298,ural1272,Uralic,mato1250,Mator-Taigi-Karagas,language,extinct
ngan1291,Nganasan,Eurasia,73.1354,86.2106,ngan1291,nio,nio,ural1272/samo1298,ural1272,Uralic,ngan1291,Nganasan,language,moribund
enet1251,Enets-Nenets,,,,enet1251,,,ural1272/samo1298,ural1272,Uralic,,,family,
kama1376,Kamas-Selkup,,,,kama1376,,,ural1272/samo1298,ural1272,Uralic,,,family,
kara1461,Karagas (Mator),Eurasia,,,kara1461,,,ural1272/samo1298/mato1250,ural1272,Uralic,mato1250,Mator-Taigi-Karagas,dialect,
nucl1288,Nuclear Mator,Eurasia,,,nucl1288,,,ural1272/samo1298/mato1250,ural1272,Uralic,mato1250,Mator-Taigi-Karagas,dialect,
taig1245,Taigi,Eurasia,,,taig1245,,mtm-tai,ural1272/samo1298/mato1250,ural1272,Uralic,mato1250,Mator-Taigi-Karagas,dialect,
avam1236,Avam,Eurasia,,,avam1236,,nio-ava,ural1272/samo1298/ngan1291,ural1272,Uralic,ngan1291,Nganasan,dialect,
khat1249,Vadezev,Eurasia,,,khat1249,,nio-kha,ural1272/samo1298/ngan1291,ural1272,Uralic,ngan1291,Nganasan,dialect,
nene1251,Nenets,,,,nene1251,,,ural1272/samo1298/enet1251,ural1272,Uralic,,,family,
